label,path
97,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/137464.wav
66,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/129882.wav
120,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/411898.wav
93,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/106861.wav
3,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/361856.wav
97,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/138757.wav
85,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/88962.wav
185,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/349102.wav
68,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/64712.wav
193,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/131015.wav
170,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/186907.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/415426.wav
48,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/268866.wav
22,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/29612.wav
74,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/94393.wav
89,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/165444.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/71479.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/354635.wav
37,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/219047.wav
14,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/231907.wav
198,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/70773.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/266687.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/415432.wav
55,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/79031.wav
177,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/112800.wav
106,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/333862.wav
169,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/387479.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/354621.wav
37,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/219053.wav
85,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/65418.wav
69,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/340654.wav
72,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/72164.wav
187,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/408305.wav
180,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/357328.wav
97,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/137470.wav
145,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/316412.wav
166,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/327817.wav
85,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/88976.wav
97,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/138743.wav
125,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/371489.wav
68,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/64706.wav
125,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/382501.wav
20,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/42919.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/178401.wav
21,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/245738.wav
144,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/252244.wav
170,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/338089.wav
40,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/407988.wav
85,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/331913.wav
11,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/212660.wav
97,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/33138.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/356988.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/91599.wav
157,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/69544.wav
51,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/344354.wav
91,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/390663.wav
149,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/76464.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/153684.wav
72,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/402628.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/355259.wav
155,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/143497.wav
57,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/16390.wav
160,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/172892.wav
5,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/60789.wav
24,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/365615.wav
68,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/40459.wav
33,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/422077.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/261301.wav
66,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/4358.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/180153.wav
196,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/221725.wav
3,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/18632.wav
40,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/17501.wav
58,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/236259.wav
40,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/132939.wav
6,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/387690.wav
25,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/50892.wav
1,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/41747.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/246966.wav
186,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/100035.wav
89,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/149353.wav
146,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/368331.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/156273.wav
185,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/74924.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/111138.wav
104,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/73093.wav
163,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/136587.wav
26,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/337635.wav
155,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/150602.wav
91,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/233321.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/119202.wav
160,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/337153.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/408852.wav
103,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/64289.wav
193,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/44159.wav
105,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/182022.wav
89,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/110540.wav
77,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/378644.wav
13,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/55054.wav
169,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/277205.wav
168,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/186244.wav
122,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/373711.wav
106,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/196057.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/154302.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/209917.wav
170,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/77593.wav
12,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/323126.wav
122,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/373705.wav
129,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/186250.wav
14,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/56549.wav
51,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/278122.wav
89,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/76699.wav
63,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/155008.wav
15,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/38290.wav
5,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/335988.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/238506.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/154316.wav
72,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/435279.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/380855.wav
41,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/144105.wav
12,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/323132.wav
110,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/124829.wav
170,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/77587.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/338274.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/119216.wav
14,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/426563.wav
55,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/194654.wav
72,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/88235.wav
38,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/110554.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/358580.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/156501.wav
146,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/367770.wav
55,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/100021.wav
106,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/81211.wav
44,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/91002.wav
107,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/395280.wav
143,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/431779.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/265173.wav
146,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/426205.wav
120,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/7645.wav
74,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/106450.wav
38,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/73087.wav
125,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/23868.wav
146,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/89895.wav
33,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/422063.wav
98,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/333447.wav
112,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/125289.wav
105,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/180147.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/248787.wav
77,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/17515.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/95264.wav
65,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/274056.wav
110,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/254386.wav
170,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/341947.wav
89,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/109993.wav
13,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/326704.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/222210.wav
120,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/411481.wav
6,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/328729.wav
14,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/431751.wav
45,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/262634.wav
58,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/32795.wav
68,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/40465.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/248977.wav
198,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/153337.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/246782.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/174788.wav
19,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/374724.wav
58,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/236265.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/181271.wav
73,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/175496.wav
196,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/221719.wav
177,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/423355.wav
155,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/82730.wav
20,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/364251.wav
189,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/236503.wav
19,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/374042.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/354392.wav
129,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/163592.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/269007.wav
25,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/324675.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/152997.wav
89,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/173781.wav
72,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/435251.wav
31,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/26086.wav
76,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/346796.wav
180,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/357843.wav
74,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/80641.wav
12,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/158504.wav
155,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/107000.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/91980.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/54362.wav
104,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/194668.wav
131,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/48993.wav
170,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/322210.wav
180,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/374056.wav
12,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/404098.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/250692.wav
123,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/405386.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/152983.wav
89,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/36281.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/355098.wav
185,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/422739.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/173795.wav
72,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/435245.wav
100,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/190368.wav
68,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/40471.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/389695.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/246796.wav
89,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/399486.wav
13,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/19504.wav
122,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/266446.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/247488.wav
6,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/236271.wav
109,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/175482.wav
118,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/145541.wav
40,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/423341.wav
157,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/174944.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/56213.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/355926.wav
65,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/274042.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/117561.wav
157,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/339630.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/222204.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/377239.wav
175,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/340495.wav
167,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/111110.wav
69,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/54404.wav
109,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/65801.wav
101,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/106487.wav
153,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/73050.wav
3,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/129464.wav
153,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/317526.wav
133,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/213032.wav
105,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/136544.wav
110,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/33474.wav
17,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/347311.wav
13,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/149390.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/358231.wav
164,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/23667.wav
105,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/193852.wav
49,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/69008.wav
73,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/175469.wav
58,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/60992.wav
106,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/102839.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/269946.wav
153,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/173018.wav
187,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/21070.wav
153,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/152968.wav
122,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/191923.wav
8,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/239817.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/402402.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/102187.wav
167,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/77550.wav
78,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/388206.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/27367.wav
39,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/414260.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/325594.wav
51,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/37174.wav
53,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/250679.wav
177,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/71121.wav
180,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/247305.wav
170,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/38247.wav
160,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/404073.wav
72,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/65154.wav
144,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/222589.wav
21,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/215325.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/169726.wav
37,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/417769.wav
138,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/368494.wav
35,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/168438.wav
40,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/233484.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/359649.wav
9,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/406664.wav
146,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/194683.wav
175,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/274917.wav
14,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/223697.wav
150,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/419988.wav
122,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/184484.wav
85,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/242269.wav
9,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/406670.wav
100,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/341012.wav
125,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/132050.wav
149,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/21702.wav
22,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/112380.wav
167,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/77544.wav
14,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/352708.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/211157.wav
106,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/196080.wav
180,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/247311.wav
140,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/397332.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/247477.wav
65,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/50845.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/339817.wav
157,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/137896.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/88590.wav
40,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/35011.wav
140,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/170505.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/419036.wav
77,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/63257.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/98783.wav
13,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/75435.wav
13,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/149384.wav
188,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/393632.wav
105,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/193846.wav
164,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/23673.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/358225.wav
107,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/65626.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/357116.wav
146,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/159197.wav
109,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/175455.wav
153,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/211619.wav
185,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/276682.wav
78,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/18815.wav
50,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/60776.wav
89,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/372396.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/405437.wav
5,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/189836.wav
19,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/362185.wav
67,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/265198.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/55915.wav
196,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/147381.wav
1,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/182963.wav
163,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/136578.wav
53,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/319537.wav
97,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/137666.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/33448.wav
95,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/116870.wav
3,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/98973.wav
78,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/394175.wav
21,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/215319.wav
157,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/254423.wav
198,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/63519.wav
36,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/242241.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/378863.wav
100,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/14949.wav
177,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/146921.wav
166,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/406658.wav
103,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/64276.wav
66,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/373936.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/85922.wav
190,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/60010.wav
109,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/76672.wav
5,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/189188.wav
157,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/30627.wav
186,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/20434.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/17298.wav
1,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/57864.wav
155,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/200066.wav
5,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/198091.wav
100,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/68458.wav
155,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/143695.wav
66,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/373922.wav
167,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/77578.wav
125,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/173756.wav
160,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/85936.wav
68,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/135703.wav
135,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/386203.wav
190,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/60004.wav
72,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/435286.wav
65,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/5913.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/76666.wav
180,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/374095.wav
157,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/422922.wav
91,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/216604.wav
58,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/128034.wav
48,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/23129.wav
149,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/417741.wav
