label,path
133,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/68719.wav
118,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/95864.wav
52,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/368925.wav
85,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/377805.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/392137.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/212723.wav
188,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/234096.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/212737.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/58816.wav
189,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/236681.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/28329.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/200333.wav
85,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/396423.wav
26,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/342114.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/222192.wav
85,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/88821.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/414653.wav
25,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/205505.wav
178,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/243550.wav
107,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/33721.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/255332.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/366934.wav
67,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/101903.wav
98,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/352449.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/95694.wav
107,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/68731.wav
133,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/251626.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/35422.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/316579.wav
188,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/203160.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/414647.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/191337.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/239203.wav
165,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/210691.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/148324.wav
85,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/14361.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/99723.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/166967.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/19123.wav
25,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/134947.wav
71,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/324534.wav
107,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/315931.wav
48,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/134953.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/186139.wav
51,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/326323.wav
65,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/166973.wav
64,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/262213.wav
71,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/80500.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/316586.wav
165,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/210685.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/29792.wav
140,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/54779.wav
85,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/360438.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/182411.wav
104,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/146335.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/365540.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/237574.wav
41,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/149760.wav
120,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/55301.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/245684.wav
104,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/34933.wav
51,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/377636.wav
186,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/53764.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/150225.wav
118,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/338121.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/196316.wav
178,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/114301.wav
66,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/186663.wav
51,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/79199.wav
71,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/199743.wav
101,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/5307.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/154725.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/365554.wav
133,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/327767.wav
143,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/62750.wav
118,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/192399.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/321699.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/123022.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/61259.wav
178,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/219474.wav
98,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/181483.wav
17,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/250712.wav
26,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/425868.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/386426.wav
73,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/189961.wav
112,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/273875.wav
107,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/368299.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/348149.wav
50,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/150972.wav
95,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/116927.wav
50,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/262978.wav
51,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/382654.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/32615.wav
95,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/116933.wav
50,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/150966.wav
41,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/428380.wav
178,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/201549.wav
141,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/250060.wav
25,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/71738.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/386432.wav
104,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/256411.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/352663.wav
112,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/216753.wav
66,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/254560.wav
32,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/77407.wav
71,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/33245.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/170320.wav
141,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/274840.wav
140,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/73107.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/136413.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/367196.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/347246.wav
44,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/91182.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/176037.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/390278.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/353233.wav
50,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/381375.wav
143,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/28671.wav
104,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/50912.wav
63,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/32629.wav
188,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/410623.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/393003.wav
64,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/274854.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/94788.wav
32,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/77413.wav
101,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/362944.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/191653.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/56436.wav
189,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/236454.wav
67,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/48608.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/425115.wav
133,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/262005.wav
95,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/330757.wav
188,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/427702.wav
140,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/273108.wav
25,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/427064.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/156318.wav
50,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/74697.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/257900.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/398817.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/153274.wav
64,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/236326.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/103443.wav
44,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/91169.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/222353.wav
63,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/108516.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/88438.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/379343.wav
186,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/348820.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/52644.wav
85,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/151305.wav
71,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/82115.wav
44,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/90539.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/129296.wav
188,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/378713.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/209698.wav
95,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/325400.wav
85,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/94987.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/343785.wav
50,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/250935.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/261256.wav
48,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/58341.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/16748.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/375551.wav
67,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/5111.wav
50,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/60806.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/321100.wav
165,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/382867.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/156324.wav
44,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/91141.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/416285.wav
165,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/382873.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/156330.wav
44,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/91155.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/159003.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/345486.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/50709.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/375545.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/432441.wav
67,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/102007.wav
112,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/255681.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/341186.wav
76,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/177498.wav
188,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/378707.wav
76,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/177507.wav
25,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/73729.wav
85,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/242262.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/91974.wav
93,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/378698.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/397339.wav
73,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/76651.wav
66,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/373915.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/352065.wav
25,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/173007.wav
107,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/401672.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/98788.wav
85,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/24103.wav
67,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/160709.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/339808.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/352071.wav
189,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/386546.wav
73,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/175462.wav
143,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/380889.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/326096.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/94830.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/211160.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/122274.wav
93,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/365193.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/162888.wav
66,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/373929.wav
95,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/65177.wav
17,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/235968.wav
52,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/398988.wav
98,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/332975.wav
101,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/387670.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/381215.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/388557.wav
98,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/176157.wav
45,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/360799.wav
67,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/419015.wav
141,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/80689.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/378868.wav
67,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/254428.wav
48,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/367790.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/94824.wav
48,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/76692.wav
45,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/348940.wav
26,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/272404.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/431772.wav
44,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/91009.wav
95,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/116890.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/222233.wav
189,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/9663.wav
25,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/117556.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/274075.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/41758.wav
25,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/50899.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/180158.wav
50,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/60782.wav
45,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/183451.wav
95,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/116884.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/222227.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/223887.wav
141,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/349492.wav
104,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/194663.wav
76,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/346789.wav
26,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/233464.wav
66,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/227411.wav
52,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/93144.wav
51,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/199347.wav
112,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/186501.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/174797.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/98777.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/233302.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/272438.wav
178,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/274049.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/388594.wav
67,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/47301.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/209920.wav
51,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/199353.wav
189,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/236508.wav
65,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/404087.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/265636.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/320418.wav
26,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/233470.wav
93,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/88799.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/392725.wav
189,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/24315.wav
32,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/92919.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/415405.wav
93,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/17907.wav
143,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/61891.wav
188,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/231930.wav
67,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/31718.wav
66,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/254602.wav
85,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/331924.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/204035.wav
120,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/382250.wav
178,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/426965.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/214232.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/79774.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/201159.wav
50,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/79012.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/415411.wav
118,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/251008.wav
143,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/61885.wav
17,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/186930.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/22770.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/397661.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/415439.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/144495.wav
32,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/92925.wav
98,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/22758.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/420482.wav
189,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/120661.wav
41,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/417548.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/240893.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/58792.wav
189,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/120675.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/33127.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/136017.wav
188,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/351746.wav
140,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/213207.wav
85,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/88969.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/542.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/407029.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/363092.wav
32,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/92931.wav
41,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/154692.wav
52,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/201830.wav
101,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/386793.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/365408.wav
26,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/425505.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/331059.wav
112,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/98549.wav
67,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/6034.wav
25,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/184896.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/203941.wav
133,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/395937.wav
165,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/276306.wav
52,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/39393.wav
165,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/276312.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/395923.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/117026.wav
133,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/420469.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/368138.wav
41,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/158057.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/233128.wav
48,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/323449.wav
41,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/155573.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/411844.wav
140,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/420441.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/331065.wav
66,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/426030.wav
107,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/154645.wav
67,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/256954.wav
107,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/260558.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/10729.wav
133,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/434352.wav
32,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/416695.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/149614.wav
120,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/1767.wav
93,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/80448.wav
32,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/416681.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/361120.wav
189,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/168816.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/347681.wav
120,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/1773.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/239439.wav
143,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/238727.wav
120,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/47665.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/362429.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/415388.wav
118,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/20198.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/13552.wav
107,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/378317.wav
140,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/429317.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/233114.wav
120,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/159405.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/331701.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/194463.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/237402.wav
76,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/364728.wav
52,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/49138.wav
45,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/363047.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/239349.wav
66,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/426032.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/331067.wav
